Name,Type,Date,Date_Index,Supply,Price in USD,Quantity,Gini,Top_3,Top_5,Top_10,Series
PICASSOPEPE,get,2016-11-14 02:34:05,2016-11,100.0,1.7664,1.0,0.49,1.0,1.0,1.0,8.0
BITCOINPEPE,give,2016-11-13 17:43:54,2016-11,100.0,1.38,1.0,0.653,0.72,0.87,0.96,5.0
BONDPEPE,get,2016-11-13 13:19:49,2016-11,100.0,1.38,2.0,0.776,0.91,0.95,1.0,8.0
ROLLINGPEPE,give,2016-11-13 03:17:56,2016-11,100.0,1.38,4.0,0.783,0.96,0.98,1.0,6.0
ROLLINGPEPE,give,2016-11-13 03:17:56,2016-11,100.0,1.38,1.0,0.763,0.97,0.99,1.0,6.0
PEPESMURF,give,2016-11-13 03:17:56,2016-11,100.0,2.484,4.0,0.751,0.94,0.98,1.0,5.0
BONDPEPE,get,2016-11-13 02:16:45,2016-11,100.0,1.38,1.0,0.78,0.93,0.97,1.0,8.0
REYPEPE,get,2016-11-13 01:56:34,2016-11,100.0,1.656,1.0,0.675,0.99,1.0,1.0,6.0
RELATEPEPE,give,2016-11-12 17:40:56,2016-11,100.0,0.5519999999999999,5.0,0.757,0.93,0.97,1.0,8.0
KEKET,get,2016-11-12 17:25:46,2016-11,100.0,4.14,5.0,0.744,0.98,1.0,1.0,8.0
MONTYPEPE,get,2016-11-12 01:56:03,2016-11,100.0,2.76,1.0,0.809,0.94,0.96,1.0,8.0
PEPEHORROR,get,2016-11-12 01:40:57,2016-11,100.0,0.828,1.0,0.682,0.94,0.97,1.0,7.0
GAINSPEPE,get,2016-11-12 01:40:57,2016-11,100.0,1.5731999999999997,1.0,0.78,0.92,0.96,1.0,7.0
MONTYPEPE,get,2016-11-12 01:24:19,2016-11,100.0,2.76,1.0,0.49,1.0,1.0,1.0,8.0
PEPA,get,2016-11-11 23:35:22,2016-11,100.0,3.45,1.0,0.704,0.93,0.96,1.0,7.0
PEPA,get,2016-11-11 23:35:22,2016-11,100.0,3.45,9.0,0.676,0.9,0.96,1.0,7.0
TROUTPEPE,get,2016-11-11 21:58:28,2016-11,100.0,13.8,5.0,0.658,0.66,0.75,0.87,1.0
RELATEPEPE,get,2016-11-11 18:57:33,2016-11,100.0,0.8670795741599999,5.0,0.771,0.95,0.98,1.0,8.0
PEPEJOSE,get,2016-11-11 18:26:58,2016-11,100.0,0.3311999999999999,1.0,0.663,0.8,0.88,0.98,6.0
RELATEPEPE,give,2016-11-11 17:25:00,2016-11,100.0,0.828,1.0,0.744,0.98,1.0,1.0,8.0
PEPEJOSE,get,2016-11-11 17:10:48,2016-11,100.0,0.3311999999999999,1.0,0.653,0.81,0.89,0.99,6.0
PEPESQRPANTS,get,2016-11-11 16:23:53,2016-11,100.0,1.38,1.0,0.667,0.89,0.96,1.0,6.0
GOSPELPEPE,get,2016-11-11 12:29:21,2016-11,100.0,3.588,2.0,0.623,0.96,0.99,1.0,8.0
PEPEPEANUTS,give,2016-11-11 10:17:44,2016-11,100.0,0.0276,5.0,0.43,0.6,0.82,1.0,5.0
GOSPELPEPE,give,2016-11-11 10:09:36,2016-11,100.0,3.036,1.0,0.48,0.99,1.0,1.0,8.0
GOSPELPEPE,give,2016-11-11 10:09:36,2016-11,100.0,2.76,1.0,0.572,0.98,1.0,1.0,8.0
PEPA,give,2016-11-11 10:09:36,2016-11,100.0,2.76,1.0,0.685,0.94,0.97,1.0,7.0
PEPA,give,2016-11-11 09:58:31,2016-11,100.0,3.45,4.0,0.657,0.95,0.98,1.0,7.0
BONDPEPE,get,2016-11-11 08:37:27,2016-11,100.0,1.38,2.0,0.769,0.94,0.98,1.0,8.0
RELATEPEPE,get,2016-11-11 08:27:34,2016-11,100.0,0.867079576,3.0,0.7,0.99,1.0,1.0,8.0
LOVEPEPETATO,get,2016-11-11 07:47:50,2016-11,100.0,6.347999999999999,1.0,0.696,0.78,0.85,0.91,1.0
BONDPEPE,get,2016-11-11 07:47:50,2016-11,100.0,1.38,2.0,0.763,0.96,0.99,1.0,8.0
EMPERORPEPE,get,2016-11-11 00:52:13,2016-11,100.0,1.656,1.0,0.583,0.93,0.99,1.0,4.0
HANPEPE,get,2016-11-11 00:52:13,2016-11,100.0,2.484,1.0,0.695,0.91,0.97,1.0,4.0
PRINCESSPEPE,get,2016-11-11 00:52:13,2016-11,100.0,1.38,1.0,0.686,0.92,0.98,1.0,4.0
BONDPEPE,get,2016-11-11 00:21:29,2016-11,100.0,1.38,2.0,0.69,0.98,1.0,1.0,8.0
BONDPEPE,get,2016-11-10 23:23:07,2016-11,100.0,1.38,2.0,0.627,1.0,1.0,1.0,8.0
BONDPEPE,get,2016-11-10 23:08:14,2016-11,100.0,1.38,2.0,0.48,1.0,1.0,1.0,8.0
PEPECRYSTAL,give,2016-11-10 18:50:35,2016-11,100.0,5.52,1.0,0.807,0.94,0.96,1.0,2.0
RELATEPEPE,get,2016-11-10 18:22:53,2016-11,100.0,0.8670795714,2.0,0.64,1.0,1.0,1.0,8.0
PEPEVOORHEES,get,2016-11-10 16:25:15,2016-11,100.0,2.76,1.0,0.704,0.97,1.0,1.0,7.0
RELATEPEPE,get,2016-11-10 12:19:51,2016-11,100.0,0.8670795852,1.0,0.49,1.0,1.0,1.0,8.0
GODEMPEPE,give,2016-11-10 02:12:31,2016-11,100.0,0.828,1.0,0.741,0.8,0.85,0.93,5.0
PEPEJAPAN,give,2016-11-10 00:30:35,2016-11,100.0,8.28,1.0,0.554,0.55,0.62,0.69,6.0
BEETLEPEPE,give,2016-11-09 18:59:37,2016-11,100.0,0.2759999999999999,4.0,0.737,0.85,0.92,0.97,4.0
PEPEPEANUTS,give,2016-11-09 18:59:37,2016-11,100.0,0.1379999999999999,10.0,0.458,0.64,0.82,1.0,5.0
PEPEJAPAN,get,2016-11-09 16:35:03,2016-11,100.0,8.28,1.0,0.548,0.55,0.62,0.68,6.0
PEPETHEFIRST,get,2016-11-09 11:09:33,2016-11,100.0,3.312,1.0,0.669,0.89,0.96,1.0,7.0
RELAXPEPE,get,2016-11-09 09:29:22,2016-11,49.0,1.38,1.0,0.308,0.3877551020408163,0.5918367346938775,0.9387755102040816,8.0
PEPEVIAGRA,give,2016-11-09 04:40:14,2016-11,64.0,1.38,2.0,0.331,0.28125,0.375,0.53125,1.0
PEPEASSANGE,get,2016-11-09 04:40:14,2016-11,100.0,1.5732000000000002,10.0,0.631,0.65,0.78,0.93,6.0
MORPHEUSPEPE,give,2016-11-09 04:40:14,2016-11,43.0,5.52,3.0,0.55,0.7441860465116279,0.8604651162790697,0.9767441860465116,2.0
RELAXPEPE,get,2016-11-08 19:18:53,2016-11,49.0,1.38,1.0,0.281,0.3877551020408163,0.6122448979591837,0.9591836734693876,8.0
PEPEASSANGE,give,2016-11-08 19:18:53,2016-11,100.0,1.104,2.0,0.657,0.71,0.83,0.94,6.0
BEETLEPEPE,give,2016-11-08 16:05:56,2016-11,100.0,0.5519999999999999,1.0,0.757,0.89,0.92,0.97,4.0
RELAXPEPE,get,2016-11-08 16:05:56,2016-11,80.0,1.38,2.0,0.664,0.875,0.9625,1.0,8.0
RELAXPEPE,get,2016-11-08 13:54:17,2016-11,100.0,1.38,1.0,0.49,1.0,1.0,1.0,8.0
DAPPERPEPE,get,2016-11-08 12:48:15,2016-11,100.0,0.2759999999999999,1.0,0.577,0.52,0.67,0.82,6.0
CIRCLEOFPEPE,get,2016-11-08 11:06:17,2016-11,100.0,1.656,3.0,0.78,0.92,0.95,1.0,3.0
PEPA,get,2016-11-08 08:02:13,2016-11,100.0,4.14,1.0,0.576,0.98,1.0,1.0,7.0
BEETLEPEPE,get,2016-11-08 05:53:06,2016-11,100.0,1.38,1.0,0.762,0.9,0.92,0.97,4.0
PEPETRADER,give,2016-11-08 04:15:13,2016-11,88.0,2.76,1.0,0.522,0.4090909090909091,0.6363636363636364,0.8522727272727273,6.0
PEPESSANGE,give,2016-11-08 04:15:13,2016-11,100.0,1.104,1.0,0.548,0.64,0.86,0.98,6.0
DATPEPE,get,2016-11-07 08:27:58,2016-11,100.0,0.2759999999999999,2.0,0.7,0.77,0.85,0.94,6.0
PEPERARE,get,2016-11-07 05:35:24,2016-11,30.0,69.0,1.0,0.667,0.9333333333333332,1.0,1.0,7.0
MORPHEUSPEPE,get,2016-11-07 02:28:32,2016-11,43.0,8.28,1.0,0.556,0.813953488372093,0.8837209302325582,1.0,2.0
WEAREALLPEPE,get,2016-11-07 00:53:47,2016-11,100.0,2.07,1.0,0.543,0.45,0.59,0.72,2.0
MISSTURNPEPE,give,2016-11-06 18:20:21,2016-11,100.0,0.5519999999999999,2.0,0.736,0.98,1.0,1.0,4.0
PEPEFETT,give,2016-11-06 18:20:21,2016-11,100.0,0.2759999999999999,5.0,0.631,0.86,0.98,1.0,4.0
PEPESQRPANTS,give,2016-11-06 15:57:16,2016-11,100.0,0.2759999999999999,5.0,0.64,0.9,0.97,1.0,6.0
PEPEKEN,get,2016-11-06 11:48:34,2016-11,100.0,0.5244,1.0,0.702,0.81,0.91,0.98,5.0
EMPERORPEPE,give,2016-11-06 07:17:38,2016-11,100.0,0.2759999999999999,8.0,0.52,0.94,1.0,1.0,4.0
DRATHPEPE,give,2016-11-06 07:17:38,2016-11,100.0,0.5519999999999999,5.0,0.707,0.94,0.99,1.0,3.0
HANPEPE,give,2016-11-06 07:17:38,2016-11,100.0,0.5519999999999999,5.0,0.671,0.92,0.98,1.0,4.0
PEPEHORROR,get,2016-11-06 04:05:11,2016-11,100.0,2.76,1.0,0.62,0.97,0.99,1.0,7.0
SHININGPEPE,get,2016-11-06 03:59:49,2016-11,100.0,1.38,1.0,0.707,0.94,0.96,1.0,7.0
PEPERARE,give,2016-11-06 03:43:32,2016-11,30.0,55.2,1.0,0.65,0.9666666666666668,1.0,1.0,7.0
CHONGPEPE,get,2016-11-06 03:08:28,2016-11,100.0,4.14,1.0,0.77,0.9,0.93,0.98,5.0
PEPEFETT,get,2016-11-06 02:54:29,2016-11,100.0,1.38,2.0,0.674,0.91,0.98,1.0,4.0
ROLLINGPEPE,get,2016-11-06 02:44:24,2016-11,100.0,2.76,1.0,0.78,0.97,0.99,1.0,6.0
PEPEASSANGE,get,2016-11-06 00:47:13,2016-11,100.0,1.656,1.0,0.652,0.71,0.83,0.95,6.0
DRATHPEPE,give,2016-11-05 16:26:20,2016-11,100.0,1.38,5.0,0.712,0.97,1.0,1.0,3.0
EMPERORPEPE,give,2016-11-05 06:33:15,2016-11,100.0,0.5519999999999999,30.0,0.596,0.97,1.0,1.0,4.0
HANPEPE,give,2016-11-05 04:38:10,2016-11,100.0,1.38,1.0,0.677,0.97,0.99,1.0,4.0
PEPECENT,get,2016-11-05 03:23:04,2016-11,100.0,5.1612,1.0,0.772,0.95,0.97,1.0,7.0
PEPEROSS,give,2016-11-05 02:25:43,2016-11,50.0,8.28,1.0,0.72,0.86,0.9,1.0,2.0
HANPEPE,give,2016-11-05 01:19:56,2016-11,100.0,1.38,9.0,0.68,0.97,0.99,1.0,4.0
EMPERORPEPE,give,2016-11-04 23:08:00,2016-11,100.0,0.8026254569999999,2.0,0.736,0.98,1.0,1.0,4.0
SHININGPEPE,get,2016-11-04 16:27:02,2016-11,100.0,0.1379999999999999,1.0,0.69,0.95,0.97,1.0,7.0
PEPERARE,get,2016-11-04 12:43:14,2016-11,30.0,41.4,1.0,0.6,1.0,1.0,1.0,7.0
PEPECENT,give,2016-11-04 04:05:35,2016-11,100.0,2.76,1.0,0.76,0.96,0.98,1.0,7.0
LOVEPEPETATO,get,2016-11-04 04:05:35,2016-11,100.0,6.347999999999999,1.0,0.699,0.79,0.86,0.92,1.0
CHEECHPEPE,get,2016-11-04 02:26:55,2016-11,100.0,4.14,1.0,0.748,0.87,0.92,0.97,5.0
ZEROWINGPEPE,give,2016-11-04 02:16:34,2016-11,50.0,2.76,2.0,0.489,0.52,0.68,0.86,2.0
DARKPILLPEPE,give,2016-11-04 02:00:10,2016-11,29.0,5.52,1.0,0.064,0.1724137931034483,0.2413793103448276,0.4137931034482758,1.0
PEPESSANGE,give,2016-11-04 01:22:04,2016-11,100.0,0.828,4.0,0.462,0.52,0.77,0.98,6.0
PEPA,get,2016-11-03 23:19:28,2016-11,100.0,4.14,1.0,0.485,0.99,1.0,1.0,7.0
PEPEFETT,give,2016-11-03 23:19:28,2016-11,100.0,0.5519999999999999,5.0,0.653,0.93,0.99,1.0,4.0
PRINCESSPEPE,give,2016-11-03 23:19:28,2016-11,100.0,0.5519999999999999,5.0,0.653,0.93,0.99,1.0,4.0
HANPEPE,give,2016-11-03 20:13:08,2016-11,100.0,1.38,5.0,0.653,0.93,0.99,1.0,4.0
PEPEFETT,give,2016-11-03 20:13:08,2016-11,100.0,0.5519999999999999,10.0,0.652,0.98,1.0,1.0,4.0
PRINCESSPEPE,give,2016-11-03 20:13:08,2016-11,100.0,0.5519999999999999,10.0,0.652,0.98,1.0,1.0,4.0
PEPEVIAGRA,get,2016-11-03 19:02:51,2016-11,64.0,4.0572,2.0,0.346,0.28125,0.40625,0.5625,1.0
PEPECENT,get,2016-11-03 17:01:25,2016-11,100.0,5.1612,1.0,0.74,0.97,0.99,1.0,7.0
EMPERORPEPE,get,2016-11-03 15:50:24,2016-11,100.0,1.656,1.0,0.7,0.99,1.0,1.0,4.0
DRATHPEPE,get,2016-11-03 15:44:56,2016-11,100.0,5.52,1.0,0.744,0.98,1.0,1.0,3.0
PEPEKEN,get,2016-11-03 13:10:47,2016-11,100.0,0.5243999999999999,3.0,0.7,0.81,0.9,0.98,5.0
TROUTPEPE,give,2016-11-03 12:46:43,2016-11,100.0,5.52,1.0,0.654,0.66,0.75,0.87,1.0
PEPETRADER,get,2016-11-03 09:06:23,2016-11,88.0,6.209999999999999,1.0,0.522,0.4090909090909091,0.6363636363636364,0.8522727272727273,6.0
PEPERARE,get,2016-11-03 08:55:25,2016-11,30.0,27.6,1.0,0.467,1.0,1.0,1.0,7.0
PEPEGUN,get,2016-11-03 06:44:15,2016-11,100.0,2.0975999999999995,3.0,0.465,0.3,0.48,0.64,1.0
PEPEVIAGRA,get,2016-11-03 06:44:15,2016-11,64.0,4.0572,1.0,0.346,0.28125,0.40625,0.5625,1.0
PEPEKEN,get,2016-11-03 05:25:01,2016-11,100.0,0.5244,1.0,0.713,0.84,0.93,0.99,5.0
DAPPERPEPE,get,2016-11-02 23:45:58,2016-11,100.0,0.2759999999999999,3.0,0.52,0.43,0.63,0.81,6.0
PEPEKONGBIGM,give,2016-11-02 16:17:38,2016-11,100.0,1.104,3.0,0.568,0.98,1.0,1.0,3.0
PEPEPHONEHOM,give,2016-11-02 16:17:38,2016-11,100.0,0.69,5.0,0.664,0.84,0.94,0.99,3.0
GAINSPEPE,get,2016-11-02 15:21:13,2016-11,100.0,1.518,1.0,0.747,0.96,0.99,1.0,7.0
DAPPERPEPE,give,2016-11-02 12:40:58,2016-11,100.0,0.2759999999999999,2.0,0.54,0.46,0.66,0.84,6.0
GAINSPEPE,give,2016-11-02 12:29:35,2016-11,100.0,1.38,3.0,0.716,0.97,1.0,1.0,7.0
SECURITYPEPE,get,2016-11-02 11:27:22,2016-11,100.0,1.38,1.0,0.507,0.54,0.74,0.96,7.0
WEAREALLPEPE,give,2016-11-02 10:08:40,2016-11,100.0,1.38,1.0,0.547,0.45,0.59,0.73,2.0
GAINSPEPE,get,2016-11-02 06:13:23,2016-11,100.0,1.38,2.0,0.732,0.97,1.0,1.0,7.0
PEPESSANGE,give,2016-11-02 02:11:18,2016-11,100.0,0.5519999999999999,1.0,0.455,0.52,0.77,0.98,6.0
GAINSPEPE,get,2016-11-02 02:11:18,2016-11,100.0,1.38,1.0,0.7,0.99,1.0,1.0,7.0
WEAREALLPEPE,give,2016-11-02 02:11:18,2016-11,100.0,1.38,1.0,0.553,0.46,0.6,0.74,2.0
GAINSPEPE,get,2016-11-02 01:29:26,2016-11,100.0,1.38,2.0,0.62,1.0,1.0,1.0,7.0
SECURITYPEPE,give,2016-11-01 22:30:20,2016-11,100.0,0.2759999999999999,2.0,0.486,0.55,0.75,0.97,7.0
PEPEGUN,get,2016-11-01 17:38:23,2016-11,100.0,2.0976,4.0,0.477,0.31,0.51,0.66,1.0
FSBPUTINPEPE,get,2016-11-01 11:27:07,2016-11,9.0,11.04,1.0,0.222,0.7777777777777778,1.0,1.0,3.0
PUTINPEPE,get,2016-11-01 11:27:07,2016-11,9.0,19.32,1.0,0.241,0.6666666666666666,0.8888888888888888,1.0,3.0
PEPECENT,get,2016-11-01 08:54:12,2016-11,100.0,5.1612,1.0,0.708,0.98,1.0,1.0,7.0
PEPECENT,give,2016-11-01 01:42:04,2016-11,100.0,1.932,5.0,0.655,0.99,1.0,1.0,7.0
PEPESSANGE,get,2016-11-01 00:47:16,2016-11,100.0,0.5519999999999999,10.0,0.422,0.53,0.78,0.99,6.0
PEPEHORROR,get,2016-10-31 18:58:07,2016-10,100.0,2.76,1.0,0.485,0.99,1.0,1.0,7.0
PEPEASSANGE,get,2016-10-31 18:58:07,2016-10,100.0,1.932,2.0,0.626,0.72,0.84,0.97,6.0
DAPPERPEPE,get,2016-10-31 09:42:03,2016-10,100.0,0.1379999999999999,3.0,0.55,0.48,0.68,0.86,6.0
SECURITYPEPE,get,2016-10-31 03:24:50,2016-10,100.0,1.38,4.0,0.56,0.67,0.87,0.99,7.0
PEPECENT,give,2016-10-31 02:42:27,2016-10,100.0,2.76,1.0,0.7,0.99,1.0,1.0,7.0
PEPECENT,give,2016-10-31 01:51:07,2016-10,100.0,3.036,1.0,0.62,1.0,1.0,1.0,7.0
PEPEVOORHEES,get,2016-10-30 23:27:36,2016-10,100.0,2.76,1.0,0.647,1.0,1.0,1.0,7.0
PEPECENT,give,2016-10-30 22:55:28,2016-10,100.0,0.5519999999999999,5.0,0.45,1.0,1.0,1.0,7.0
DAPPERPEPE,get,2016-10-30 22:20:03,2016-10,100.0,0.1379999999999999,2.0,0.569,0.51,0.71,0.88,6.0
SECURITYPEPE,get,2016-10-30 16:01:14,2016-10,100.0,2.208,2.0,0.6,0.77,0.95,1.0,7.0
PEPETHEFIRST,get,2016-10-30 13:37:06,2016-10,100.0,3.3120000000000003,9.0,0.637,0.95,0.98,1.0,7.0
PEPEHORROR,give,2016-10-30 12:12:26,2016-10,100.0,2.76,1.0,0.327,1.0,1.0,1.0,7.0
PEPETHEFIRST,get,2016-10-30 09:21:18,2016-10,100.0,3.312,2.0,0.663,0.95,0.98,1.0,7.0
DATPEPE,get,2016-10-30 06:23:00,2016-10,100.0,0.2759999999999999,5.0,0.704,0.79,0.88,0.96,6.0
PEPEJOSE,get,2016-10-30 06:23:00,2016-10,100.0,0.828,1.0,0.593,0.93,0.99,1.0,6.0
PEPEPHONEHOM,give,2016-10-30 04:53:42,2016-10,100.0,0.7452,17.0,0.651,0.9,0.96,1.0,3.0
PEPETHEFIRST,get,2016-10-29 21:43:18,2016-10,100.0,3.312,2.0,0.63,0.97,0.99,1.0,7.0
PEPETHEFIRST,get,2016-10-29 20:03:36,2016-10,100.0,3.312,1.0,0.576,0.98,1.0,1.0,7.0
PEPETHEFIRST,get,2016-10-29 16:42:14,2016-10,100.0,3.312,1.0,0.485,0.99,1.0,1.0,7.0
PEPETHEFIRST,get,2016-10-29 15:33:54,2016-10,100.0,3.312,1.0,0.327,1.0,1.0,1.0,7.0
TENPINPUTIN,get,2016-10-29 12:53:41,2016-10,9.0,8.28,1.0,0.222,0.7777777777777778,1.0,1.0,3.0
DOGGYPUTIN,get,2016-10-29 12:42:14,2016-10,9.0,8.28,1.0,0.222,0.7777777777777778,1.0,1.0,3.0
DAPPERPEPE,get,2016-10-28 19:50:41,2016-10,100.0,0.1379999999999999,1.0,0.632,0.63,0.78,0.92,6.0
PEPEJAPAN,get,2016-10-28 12:23:24,2016-10,100.0,6.9,5.0,0.556,0.56,0.63,0.69,6.0
SECURITYPEPE,get,2016-10-28 06:30:46,2016-10,100.0,2.76,1.0,0.623,0.87,0.98,1.0,7.0
SECURITYPEPE,get,2016-10-28 03:01:01,2016-10,100.0,2.76,1.0,0.577,0.88,0.99,1.0,7.0
PEPESSANGE,get,2016-10-28 00:43:13,2016-10,100.0,0.5519999999999999,10.0,0.54,0.68,0.88,1.0,6.0
PEPEKEN,get,2016-10-27 21:42:42,2016-10,100.0,0.5244,10.0,0.727,0.9,0.96,1.0,5.0
TROUTPEPE,get,2016-10-27 21:09:22,2016-10,100.0,20.01,1.0,0.657,0.66,0.75,0.86,1.0
TROUTPEPE,give,2016-10-27 21:03:23,2016-10,100.0,9.0252,3.0,0.657,0.66,0.75,0.86,1.0
PEPETRADER,get,2016-10-27 17:18:13,2016-10,88.0,6.209999999999999,1.0,0.52,0.4318181818181818,0.6590909090909091,0.875,6.0
PEPELEPEW,give,2016-10-27 16:30:40,2016-10,50.0,2.07,4.0,0.431,0.52,0.72,0.94,2.0
FIREASSPEPE,give,2016-10-27 16:30:40,2016-10,100.0,0.2759999999999999,10.0,0.587,1.0,1.0,1.0,6.0
HELOPEPE,get,2016-10-27 11:45:38,2016-10,100.0,4.14,15.0,0.642,0.82,0.95,1.0,5.0
SECURITYPEPE,give,2016-10-27 10:59:33,2016-10,100.0,1.932,1.0,0.497,0.8,0.99,1.0,7.0
DAPPERPEPE,get,2016-10-27 10:12:11,2016-10,100.0,0.1379999999999999,1.0,0.627,0.65,0.8,0.94,6.0
PEPEJAPAN,get,2016-10-27 06:35:05,2016-10,100.0,6.071999999999999,3.0,0.572,0.61,0.65,0.7,6.0
PEPEJAPAN,get,2016-10-27 06:35:05,2016-10,100.0,5.795999999999999,1.0,0.574,0.61,0.65,0.7,6.0
KOJIPEPE,give,2016-10-27 03:26:37,2016-10,100.0,5.52,1.0,0.764,0.84,0.86,0.91,5.0
WEAREALLPEPE,get,2016-10-26 23:17:44,2016-10,100.0,1.3523999999999998,26.0,0.553,0.46,0.6,0.74,2.0
PEPEGUN,get,2016-10-26 13:08:00,2016-10,100.0,2.4564,10.0,0.495,0.35,0.55,0.67,1.0
WEAREALLPEPE,get,2016-10-26 07:40:37,2016-10,100.0,1.3523999999999998,1.0,0.553,0.46,0.6,0.74,2.0
DATPEPE,get,2016-10-26 02:14:59,2016-10,100.0,0.2759999999999999,2.0,0.75,0.88,0.92,0.98,6.0
HELOPEPE,give,2016-10-26 01:31:45,2016-10,100.0,1.38,10.0,0.598,0.82,0.95,1.0,5.0
DATPEPE,get,2016-10-26 01:03:34,2016-10,100.0,0.2759999999999999,1.0,0.756,0.9,0.94,0.99,6.0
PEPESQRPANTS,give,2016-10-25 23:06:10,2016-10,100.0,0.2759999999999999,10.0,0.647,0.95,0.99,1.0,6.0
EYEOFTHEPEPE,give,2016-10-25 15:31:07,2016-10,20.0,2.76,1.0,0.512,0.75,0.85,1.0,2.0
GODEMPEPE,give,2016-10-25 12:14:21,2016-10,100.0,5.52,1.0,0.747,0.82,0.87,0.95,5.0
PHEONIXPEPE,give,2016-10-25 10:42:44,2016-10,100.0,3.312,3.0,0.44,0.42,0.58,0.85,2.0
DATPEPE,get,2016-10-25 06:47:37,2016-10,100.0,0.2759999999999999,1.0,0.728,0.93,0.97,1.0,6.0
PEPESQRPANTS,get,2016-10-25 03:59:02,2016-10,100.0,0.2759999999999999,2.0,0.69,0.95,0.99,1.0,6.0
ZEROWINGPEPE,give,2016-10-25 02:12:11,2016-10,50.0,4.14,2.0,0.504,0.56,0.72,0.9,2.0
SONICPEPE,give,2016-10-25 01:16:55,2016-10,99.0,8.28,1.0,0.799,0.9090909090909092,0.9292929292929292,0.9797979797979798,2.0
TROUTPEPE,get,2016-10-24 20:06:25,2016-10,100.0,20.01,1.0,0.672,0.69,0.78,0.87,1.0
TROUTPEPE,get,2016-10-24 20:00:35,2016-10,100.0,20.01,1.0,0.673,0.69,0.78,0.87,1.0
DATPEPE,get,2016-10-24 17:34:51,2016-10,100.0,0.2759999999999999,2.0,0.709,0.94,0.98,1.0,6.0
MARVINPEPE,give,2016-10-24 15:36:27,2016-10,42.0,8.28,1.0,0.708,0.8809523809523809,0.9285714285714286,1.0,3.0
ROLLINGPEPE,get,2016-10-24 09:07:02,2016-10,100.0,2.76,1.0,0.756,0.98,1.0,1.0,6.0
PEPELEPEW,get,2016-10-24 08:16:08,2016-10,50.0,2.07,1.0,0.446,0.52,0.7,0.92,2.0
WEAREALLPEPE,get,2016-10-24 07:59:36,2016-10,100.0,1.3524,10.0,0.56,0.47,0.61,0.75,2.0
ZEROWINGPEPE,get,2016-10-24 07:20:52,2016-10,50.0,5.52,3.0,0.529,0.6,0.76,0.92,2.0
PEPESSANGE,get,2016-10-24 05:22:23,2016-10,100.0,0.5519999999999999,12.0,0.575,0.79,0.94,1.0,6.0
EYEOFTHEPEPE,get,2016-10-24 04:35:09,2016-10,20.0,6.9,1.0,0.529,0.8,0.9,1.0,2.0
BARRYPEPE,get,2016-10-24 04:35:09,2016-10,21.0,8.004,1.0,0.135,0.2857142857142857,0.3809523809523809,0.6190476190476191,2.0
KOJIPEPE,give,2016-10-24 02:12:51,2016-10,100.0,5.52,1.0,0.792,0.88,0.9,0.95,5.0
WEAREALLPEPE,get,2016-10-24 01:04:57,2016-10,100.0,1.3523999999999998,1.0,0.59,0.56,0.65,0.76,2.0
BAPEPE,give,2016-10-24 00:23:14,2016-10,15.0,5.52,2.0,0.381,0.7333333333333333,0.8666666666666667,1.0,3.0
PEPEJAPAN,get,2016-10-24 00:10:03,2016-10,100.0,6.072,1.0,0.565,0.6,0.64,0.69,6.0
PEPEJAPAN,get,2016-10-23 23:14:40,2016-10,100.0,6.072,1.0,0.567,0.61,0.64,0.69,6.0
PEPETRADER,give,2016-10-23 20:21:19,2016-10,88.0,20.7,1.0,0.539,0.4431818181818182,0.6590909090909091,0.875,6.0
PEPETRADER,get,2016-10-23 20:21:19,2016-10,88.0,11.04,1.0,0.535,0.4318181818181818,0.6590909090909091,0.875,6.0
PEPETRADER,get,2016-10-23 20:21:19,2016-10,88.0,5.52,1.0,0.532,0.4318181818181818,0.6590909090909091,0.875,6.0
WANTEDPEPE,give,2016-10-23 19:53:45,2016-10,100.0,1.242,1.0,0.77,0.97,0.99,1.0,6.0
PEPELEPEW,give,2016-10-23 19:13:28,2016-10,50.0,1.38,2.0,0.443,0.54,0.72,0.94,2.0
LISKPPAPPEPE,give,2016-10-23 18:47:06,2016-10,100.0,2.76,1.0,0.787,0.87,0.89,0.94,6.0
PEPESQRPANTS,give,2016-10-23 16:35:04,2016-10,100.0,1.104,2.0,0.724,0.97,1.0,1.0,6.0
PEPESQRPANTS,give,2016-10-23 16:35:04,2016-10,100.0,0.2759999999999999,10.0,0.703,0.95,0.99,1.0,6.0
PEPEJAPAN,give,2016-10-23 13:44:57,2016-10,100.0,4.968,1.0,0.576,0.62,0.65,0.7,6.0
PEPETRADER,give,2016-10-23 13:17:01,2016-10,89.0,2.76,1.0,0.537,0.4606741573033708,0.6853932584269663,0.898876404494382,6.0
PEPEJAPAN,get,2016-10-23 13:17:01,2016-10,100.0,5.52,2.0,0.568,0.61,0.64,0.69,6.0
DAPPERPEPE,get,2016-10-23 12:16:29,2016-10,100.0,0.2759999999999999,3.0,0.629,0.74,0.89,0.99,6.0
PEPEJAPAN,get,2016-10-23 10:51:15,2016-10,100.0,5.52,2.0,0.57,0.61,0.64,0.69,6.0
PEPELEPEW,get,2016-10-23 10:13:59,2016-10,50.0,2.07,4.0,0.449,0.54,0.74,0.94,2.0
PEPEJAPAN,get,2016-10-23 10:13:59,2016-10,100.0,4.968,1.0,0.582,0.63,0.65,0.7,6.0
PEPEJAPAN,get,2016-10-23 10:13:59,2016-10,100.0,4.968,1.0,0.572,0.62,0.64,0.69,6.0
